Holding period,1 Month,3 Month,6 Month,1 Year,2 Years,3 Years,5 Years,7 Years,10 Years,20 Years,30 Years
Mar-72,,,,9.43750863280357e-06,,-0.0038665709828454853,-0.0028500742076287278,0.0016411485721801178,0.0058036131678653735,0.005049999999999999,
Apr-72,,,,0.0013238560197976756,,-0.0038300217546938242,-0.007666144112592366,-0.0043972993794096915,-0.003736582173638592,-0.006334917592409228,
May-72,,,,0.006973037759504308,,0.013674711453230737,0.018644897503763636,0.013553984630729099,0.0095678773208705,0.015453980591052963,
Jun-72,,,,0.001298325277382384,,0.0022353940674841866,0.0023469678226397672,0.005616564837848337,0.006579527853936895,0.011972053507575353,
Jul-72,,,,0.0038426977491745617,,0.000991273162021633,0.0024007828395178343,0.003376997410427407,0.0050916666666667165,0.005008333333333281,
Aug-72,,,,0.003956267338251829,,0.004551800576597431,0.0028741295644245657,-0.00048293653671704906,-0.0022307330155788563,0.01312000911034783,
Sep-72,,,,-0.0006130601567415628,,-0.002295169133921471,-0.004591685307258397,-0.008073682190556042,-0.01933872664449121,-0.007684418126566062,
Oct-72,,,,0.0045999999999999375,,0.005313752647961412,0.008137753869068343,0.009780850661122775,0.010521341378648685,0.0108077432571545,
Nov-72,,,,0.006808911976177168,,0.007948117845860025,0.007664717034012947,0.014743337277810742,0.019998064537066318,0.029632576127626153,
Dec-72,,,,0.002186546223730712,,0.003102535674869289,0.003425204893575451,0.004038786448710363,-0.0005846350710868586,-0.014842998989395784,
Jan-73,,,,0.0013446948382258572,,-0.0018248865605003939,-0.0023693053653375262,-0.003675401496702757,-0.001939445239755977,-0.08392523442814159,
Feb-73,,,,0.002274313037660791,,-0.002881662697389542,-0.005483578849625692,-0.007856964660526988,-0.007541694166231627,-0.005106385934035784,
Mar-73,,,,-0.0006104513311894211,,-0.0018059036053736932,-0.002741037058505813,-0.0032246003023381764,0.0005228274979229841,0.0025139272913852206,
Apr-73,,,,0.005708333333333426,,0.007801985632783781,0.011040726368877873,0.010555674705043039,0.00845999746452053,0.011144895291833379,
May-73,,,,0.005358805328376182,,0.0043477228499895215,0.00020165924530468615,-0.0031459469096023485,-0.007244654601241907,-0.008147878412029574,
Jun-73,,,,0.002082100617665006,,0.005431253093529653,0.010211680102316878,0.00678042652172639,0.0021599496181639033,-0.0016002637449927803,
Jul-73,,,,-0.0032499977748867703,,-0.012325651134449722,-0.020451617811405587,-0.016872426031866783,-0.010404811467951913,-0.01808694016273249,
Aug-73,,,,0.0032830823412210997,,-0.002679325452501935,-0.006001580444897625,-0.009395154107999293,-0.01279529587801631,-0.026474631319220676,
Sep-73,,,,0.011763728135127494,,0.023132208107534025,0.030109223784877903,0.03000542634973491,0.02797961787084491,0.043975297143797665,
Oct-73,,,,0.014849210229454401,,0.017505390367091422,0.017421077184236022,0.0222477264370724,0.027304470773125145,0.013398683481075535,
Nov-73,,,,0.004688028224534513,,0.0007398397110474075,-0.0005206797868740898,-0.00032225654005635374,0.00994917193098388,-0.006513346013321986,
Dec-73,,,,0.008923020206495602,,0.010783577658516785,0.0107112889017702,0.0122829365314705,0.004893516634949746,0.007125519137510139,
Jan-74,,,,0.004752322352860938,,0.0017763184597388015,-0.0004910847790710049,-0.000332576785404215,-0.012053569557482935,-0.012429044215123808,
Feb-74,,,,0.010902283005443492,,0.011014974402715483,0.011145673499284747,0.0035637690949761325,0.007948289931196673,0.007253782585154189,
Mar-74,,,,-0.001910932287980227,,-0.009605931190667438,-0.014253160982842239,-0.01669892911128068,-0.011696803566271008,-0.021000304456142316,
Apr-74,,,,-0.0009605177316821534,,-0.011754739281937598,-0.01835671801462435,-0.016560609826743344,-0.014708868772680628,-0.021199893615078125,
May-74,,,,0.005803022664533808,,0.0011085908570254155,-0.003754382695070002,-0.001918945399595695,0.0014393229922291528,-0.0060357654948220985,
Jun-74,,,,0.008266334804475806,,0.009951897097648654,0.010008881094380806,0.008183743975894053,0.009075281117324918,0.010705905361934942,
Jul-74,,,,0.0061036488530845645,,0.00018846749851464395,-0.004346462051826094,-0.00850208980001832,-0.012115997331940909,-0.008756483240234814,
Aug-74,,,,0.002521078934511589,,0.0006841857732804435,-0.002863993833195355,-0.004537517206662178,-0.009007186200859385,-0.025261361930476012,
Sep-74,,,,0.012024636721460258,,0.013565896636043684,0.01749804174059788,0.015315078183506525,0.006699999999999928,0.008112783551565306,
Oct-74,,,,0.014500746253389263,,0.017489083176708276,0.022987054150149788,0.024193177860062587,0.01620259141528324,0.028308669802039388,
Nov-74,,,,0.01009843212938022,,0.016698310631202196,0.018333500042224893,0.019294530145266053,0.021661807622605833,0.045561559462042656,
Dec-74,,,,0.00943297170750168,,0.015915335598432723,0.021454087544867217,0.022425677338175243,0.023725877240390103,0.013611940825012825,
Jan-75,,,,0.010287718482426822,,0.006292122584876436,0.0020330458529678186,0.002419299274397657,0.00135550383335592,0.009582033583967142,
Feb-75,,,,0.013165460557554631,,0.021175217086333298,0.018441661967805834,0.014242369515225395,0.01388697893478863,0.023729024162623347,
Mar-75,,,,0.0038412995042533815,,0.0013730398665123822,-0.001807391062897512,-0.008775717564078689,-0.017093255519170958,-0.02125761027687456,
Apr-75,,,,-0.0018110409927343252,,-0.0187026553706634,-0.021523902836457,-0.02081255116709968,-0.02700788169580548,-0.028938693999240872,
May-75,,,,0.010221714960281458,,0.01601738058875779,0.01753311330310492,0.017252737617071245,0.018316254902779328,0.020574769762345513,
Jun-75,,,,0.006202406439276276,,0.011857172045387054,0.014935406840166365,0.017687399572420937,0.02031575934578611,0.0245801047176315,
Jul-75,,,,-0.001912928645692924,,-0.008147383361150284,-0.010174187518026234,-0.009299464187576545,-0.006929907728759899,-0.005982683750083151,
Aug-75,,,,0.0007977808597476876,,-0.00478572916722142,-0.009668254594304204,-0.012993346773159442,-0.01586075308836954,-0.02461803381230543,
Sep-75,,,,0.005982303931318267,,0.003492111265523956,0.005356070501446597,0.0059413727932595695,0.005010477870675656,0.0004509133545027577,
Oct-75,,,,0.013446035952238145,,0.019215652923062487,0.022987054150149788,0.024230777703848405,0.02650236979543763,0.02832294798975088,
Nov-75,,,,0.009822223517113482,,0.015532686779799132,0.013475280846291904,0.0109067821239206,0.012851956826604116,0.013732471526511913,
Dec-75,,,,0.004445228183613592,,0.006990553720893189,0.00810949269754202,0.009273107937373792,0.010087208197872233,0.011756465471416622,
Jan-76,,,,0.012454328844878626,,0.017622293297574698,0.01862749364899452,0.02036525931421429,0.02443943129441717,0.028576702126132947,
Feb-76,,,,0.003961975032221288,,0.004008532529824915,0.006622127728343363,0.0037504442911340252,0.003039705522319025,0.004703528210440844,
Mar-76,,,,0.002291340078074411,,0.004068903625491949,0.0045880907944482185,0.010139555819371537,0.010594888228873112,0.012632471375331855,
Apr-76,,,,0.007725930943783377,,0.013493660287642095,0.016020997287741423,0.01757079275792539,0.018155370939571647,0.017622716722352383,
May-76,,,,0.0007249480344624359,,-0.005420812347469384,-0.007696446551489933,-0.011203491262384402,-0.016777722008545548,-0.019868768209084342,
Jun-76,,,,0.0042820991310057455,,0.005024501337854259,0.005517274201024325,0.007530449302060038,0.009303151869157311,0.016632358947796133,
Jul-76,,,,0.008242762770834133,0.00959613590122732,0.01101733686589923,0.01120239428332237,0.009101290565984854,0.008592565831030852,0.009655460247025793,
Aug-76,,,,0.006924965531429406,0.009607794750916554,0.012701910490704016,0.01356527682362918,0.012784831336986047,0.010620971345715269,0.015617733441682935,
Sep-76,,,,0.006408182024330467,0.00925623215716076,0.010940038554689835,0.013448012994951686,0.01538889906951102,0.018861243896994395,0.01964711384811957,
Oct-76,,,,0.007866042399083506,0.01320765484418196,0.016593629134036725,0.021619153950221293,0.019627220016494862,0.018810745778007565,0.014565805343433214,
Nov-76,,,,0.006438564238173461,0.008025225955057502,0.009153729878423889,0.015168628613978274,0.022270903590283275,0.01454349321159043,0.012505940503698021,
Dec-76,,,,0.007951849684030288,0.01257434481121078,0.01595391339753327,0.023045197801183637,0.03278642002047416,0.03592172558196083,0.04177392481552311,
Jan-77,,,,0.0005412268479239035,-0.004811587403845685,-0.009470207715866596,-0.014803972304798019,-0.02452317494407763,-0.018070652850128655,-0.01240668500649389,
Feb-77,,,,0.002820101311390655,0.001527902114086599,-0.0005827789281418472,-0.004810270413855289,-0.007147464549168259,-0.006488541287229865,-0.01000473023208337,
Mar-77,,,,0.004293682533414334,0.005074999999999941,0.004580758929124018,0.0015844571897982718,0.0038171600083463098,0.0013135602863061369,-0.0027056570409363934,0.0006977753363959227
Apr-77,,,,0.005112853122086536,0.007397117123943753,0.009594009550733862,0.011545162956722699,0.01085082841427587,0.012470675748728066,0.012517206616996512,0.014619122878457791
May-77,,,,0.0010128782725069563,-0.0001961055911400278,-0.0010208266699901491,-0.0005009492127885373,-0.0021196660734288386,-8.732725093951732e-05,-0.0006592936966844931,-0.0016231145290455107
Jun-77,,,,0.005218808725550028,0.007347616373150956,0.00965525332944206,0.013207661177635499,0.017391142093118983,0.018775013330605717,0.016598789728385688,0.025219719605224622
Jul-77,,,,0.003602018166744436,0.002616535997636893,0.0021833955350951673,0.0023402000656993494,0.002103383667611647,0.002586014042231577,0.010438440412892547,0.006366666666666632
Aug-77,,,,0.001179215136021483,-0.0008028285882706321,-0.001872442928796958,-0.0020843292449663764,-0.0005066577263435068,0.0012506023032303748,0.0022738174419791868,0.0017047770675442386
Sep-77,,,,0.003906783444738382,0.003737482541768644,0.004356265467647891,0.005448733526985494,0.007644929878436235,0.010341587031693855,0.013508425035054339,0.011079929901306018
Oct-77,,,,0.001598953839534012,-0.001459248774722477,-0.00336342936850631,-0.005522796691039278,-0.006253725401537458,-0.006308132215237516,-0.007825372839807443,-0.008653899629122663
Nov-77,,,,0.00598302589880606,0.005396363354254419,0.005215174553428126,0.0052868694092671475,0.005134436819312471,0.0021360863742916347,0.0013961457165954094,-0.0026979486359939298
Dec-77,,,,0.005704326334447618,0.005245474505765069,0.003948671710791274,0.0004444170633650657,-0.0006799093005867007,-0.001219233239161177,-0.004506192962846267,-0.0036898839428044505
Jan-78,,,,0.003011190336642766,0.0005426198698201823,-0.0018905375102719058,-0.005432617080815438,-0.007872277925216609,-0.011869728485495057,-0.019840948848220075,-0.020057439645356778
Feb-78,,,,0.005543978139492145,0.004838896178094743,0.004799813849450718,0.004064915288227056,0.002354400081243657,0.0019091431889697308,-0.000992725578483289,-0.000912621636593447
Mar-78,,,,0.0063780642415953714,0.006133007077348429,0.005621109102685651,0.0053208462192018136,0.006092388191119902,0.006017078860832248,0.007822722455144815,0.0090874875836926
Apr-78,,,,0.004872971534994219,0.0035165725806427517,0.0025730794521576783,0.0017475628622982686,0.0008786296542728778,-0.0006847297198963043,-0.003772249212442791,-0.005186593765631797
May-78,,,,0.002995574631337705,0.0017393802639567024,0.000924106633172439,-0.0013149097654383546,-0.0031475928429141042,-0.006518167732079028,-0.004544440628645452,-0.0028233611886441246
Jun-78,,,,0.0041765060825844635,0.0026727513846787065,0.0008735099738144125,-0.00032025956936332367,-0.0008746868283823206,-0.00032705489900586304,-0.0015188386364098916,-0.0005277543302805165
Jul-78,,,,0.004146759877346362,0.002528748775039613,0.0008339455252897032,-0.00013897431241371994,-0.000712074077092173,-0.004778649724396233,-0.007920548135734284,-0.008881016739194503
Aug-78,,,,0.007684016178059361,0.009160043149006869,0.012456789433094695,0.015449187312529755,0.015913685488613494,0.022466303614793848,0.030180498925983068,0.02668326044957081
Sep-78,,,,0.004075418641291018,0.0035078182596564034,0.004909913076466044,0.002983480440116759,0.004918091724570139,0.0063448702403368085,0.005132878485727854,0.007058333333333389
Oct-78,,,,0.0028969801194045353,0.0023030086335369404,0.0016926870116429349,-6.853011043106427e-05,-0.004261467319406798,-0.007440571885373171,-0.013606378686634502,-0.014188837334613513
Nov-78,,,,0.00017303082042641194,-0.0024118177940968266,-0.003377678113562488,-0.0018383869147822196,-0.0009599870877491368,-0.003889578498173507,0.0016301366382671656,-0.0012125276576723243
Dec-78,,,,0.005865267222209036,0.0027164402926354025,0.00027442279086731247,-0.0019840163050949267,-0.004310071330470011,-0.00559285618686689,-0.0065870746741416575,-0.006259887343182391
Jan-79,,,,0.0076447001359285505,0.005708112230703888,0.0035311268943887253,0.0029048834216920394,0.0019760570240556774,0.0017102745293038346,5.681017232661567e-05,0.0011789147889122997
Feb-79,,,,0.010127265300604371,0.01061232786343691,0.013176426668433994,0.010390649590348744,0.00913147291291816,0.007583333333333275,0.0028997633114822285,0.0012620927867936782
Mar-79,,,,0.008447911678828524,0.00690311336353111,0.005490671271509928,0.0048889597737649115,0.005574516671364993,0.006295981838675191,0.0029576785579483733,0.0044142851424919805
Apr-79,,,,0.009653114901921889,0.008329336392481235,0.006567095770026121,0.005726603563053212,0.004605092292583324,0.0037478740474004013,0.0039231561210746335,0.0024048908789782164
May-79,,,,0.008433333333333293,0.008150000000000102,0.00810828677746711,0.008096439748979556,0.006669009224264055,0.003169310433652983,-0.0005458996348307599,-0.0035887733362471863
Jun-79,,,,0.013152989700932816,0.017786868463643968,0.01968505963691758,0.02297985735549113,0.02652515538581013,0.029791948406792113,0.035412651968208086,0.03570328319705163
Jul-79,,,,0.007374598735445215,0.00906127484316599,0.007710182842219471,0.005418420656879475,0.0043351529373070186,0.004831403415253455,0.006501071878869835,0.006395559338518764
Aug-79,,,,0.0051237414075042675,0.002124792968351663,0.002428864592729507,0.0011798573810439805,0.0008565082098792587,0.002288974023413992,0.0028301439060247624,0.0022758888301803726
Sep-79,,,,0.0009993029329145031,-0.002344583446022175,-0.0060726494579806944,-0.005978078725030533,-0.008977670883342337,-0.011612358915686793,-0.014247399026214969,-0.011819094064013713
Oct-79,,,,-0.004436474065925178,-0.015606521519797134,-0.022676040523977536,-0.03795588568156072,-0.04489418873083484,-0.051615410780027626,-0.05920064129185121,-0.05750508217035932
Nov-79,,,,0.01078773736376104,0.004225698067527706,0.0035316735012256295,-0.002323503071555044,-0.007069126602629594,-0.012535751599820344,-0.023426885273523324,-0.033316008757306115
Dec-79,,,,0.013787166448267607,0.01689548426264964,0.020830094138211797,0.028349116741417157,0.027405168865956675,0.024734289051717928,0.024722599023438985,0.025442165659018245
Jan-80,,,,0.009308146745330426,0.007646498508195876,0.004771544004285477,-0.003297799858124395,-0.008083733750899547,-0.0159277551424285,-0.030060271507037606,-0.034789192442607475
Feb-80,,,,-0.0054567507351318545,-0.02194711038417685,-0.037398209510857705,-0.057716230867191465,-0.07088455470675026,-0.08142324551006686,-0.10683143386017668,-0.11357830126346313
Mar-80,,,,-0.00404498682653287,-0.012413674241763983,-0.017463204282558098,-0.020062754857354537,-0.01058289933967238,-0.00849700512592455,-0.010235504815346852,-0.006436203340466351
Apr-80,,,,0.03427825109157179,0.05188258921692501,0.06044040936975836,0.07069168191171737,0.08156960083571008,0.08529656177754519,0.09384486282431759,0.08974902563804554
May-80,,,,0.04467640481349622,0.06276699596084945,0.07448439709143928,0.08197601644225694,0.07809278307431011,0.08893963538526228,0.09101904628835089,0.10499575961395924
Jun-80,,,,0.018480681249218867,0.020334205948050244,0.02122101071073912,0.0370323790685263,0.04037425359587021,0.03351611833148094,0.056179867993785715,0.06150417928392882
Jul-80,,,,0.002569089030715954,0.00210128333409787,-0.001594568549124098,-0.004657805409895355,-0.011363853657986533,-0.02068710969641263,-0.02780925442180371,-0.03170047637989204
Aug-80,,,,-0.006374618595848647,-0.017910311965274595,-0.025631893569509345,-0.04098990370932509,-0.04467746751856416,-0.04180233629155472,-0.05122653125502585,-0.05775118113811528
Sep-80,,,,-0.002308432314932718,-0.00865664949607936,-0.013864066110060302,-0.019570286418853944,-0.01984732128572908,-0.01462924175547986,-0.02186605440247913,-0.019709696034391988
Oct-80,,,,0.00143662843492387,0.0009760011570656424,-0.0009225732749007509,0.0009316019603122783,-0.0005693486475412124,-0.004250663789451492,-0.011819482115782654,-0.01137896543301109
Nov-80,,,,-0.0034101708028589917,-0.013221372090715944,-0.020590551152631975,-0.02469869805508751,-0.03169218135801266,-0.04188112872236971,-0.040661030594650205,-0.05165853126677955
Dec-80,,,,0.005743796549605218,0.0019651471398911546,0.003130040569843784,-0.004137570596172924,-0.002380937890436141,0.001732993229559776,0.0067219336639261495,0.007955136537767693
Jan-81,,,,0.01906257589777316,0.02522314435742068,0.02650795050223098,0.028178204399024187,0.026199932629234146,0.025767603884165435,0.025168816494808288,0.031119955339314886
Feb-81,,,,0.007665574877748993,0.0002706298905947868,-0.004144923633235376,-0.011872279431078603,-0.01695160309506616,-0.02328588471350057,-0.0385742094466196,-0.04018596093994298
Mar-81,,,,0.019321344910466776,0.017338286231339817,0.014660278550923556,0.011174999999999935,0.01284309864810762,0.014813892897600045,0.013653423781132323,0.019116455693139356
Apr-81,,,,0.006352766639575513,0.0018593368330783733,-0.0022332391181330014,-0.00895915062163144,-0.015567156695631912,-0.01898153406984726,-0.024964211453737728,-0.027217659527302818
May-81,,,,-0.0035088493458369507,-0.009248240165942834,-0.010947106693245723,-0.010237898781113586,-0.007821309475607774,-0.010674153666267228,-0.013013265265256369,-0.017837637936515383
Jun-81,,,,0.024603019205637677,0.028299484568194977,0.030887803940136127,0.03581877689764412,0.0395371981765007,0.04568093687913044,0.05480375326906772,0.05956249759068566
Jul-81,,,,0.0052973163404010926,-0.0014156479699851676,-0.00778048591673397,-0.017010011982880435,-0.023694575170911225,-0.031052743461629118,-0.03717839110038401,-0.03465016240512775
Aug-81,,,,0.004913673676926411,-0.0020134628911335772,-0.006590058851445035,-0.013473189783054784,-0.018498984784001693,-0.02169238827924147,-0.027188668288546602,-0.0289253144351288
Sep-81,,,,0.015572717736712649,0.010706699624158933,0.008376219814482777,0.0006721408174321652,-0.0051024585507843945,-0.006615924212304614,-0.022375593019740236,-0.021781449274796305
Oct-81,,,,0.023180553501743306,0.0284800003324861,0.029914437142419148,0.030755796237506683,0.02640109902401755,0.021350884170323825,0.008809847998667575,0.011553634528717271
Nov-81,,,,0.0378249577106311,0.05689298627968897,0.0693428274594512,0.08430233126193554,0.09714233722516408,0.10771327729202351,0.11990231296788911,0.10977292595529797
Dec-81,,,,0.006647487836383803,0.003990650789165384,-0.00195215092058465,0.0034444989687727467,0.0024018001396537425,-0.006442670674384976,-0.0002022901030861446,0.003841418485885706
Jan-82,,,,-0.0015149175516241398,-0.009682665877719487,-0.011224849890577593,-0.024573915407931524,-0.03334003486529047,-0.03344047496237623,-0.04270877661765771,-0.042052039242372774
Feb-82,,0.008602237416336589,0.008032234075355138,0.008533255750670099,0.008098447478149362,0.010126541030121894,0.015979426947878128,0.02121845433065661,0.020461600627389664,0.01797319818758436,0.011849999999999916
Mar-82,,0.013448458495628701,0.016182021577203054,0.018776551317904788,0.022609083195272328,0.02622338089741305,0.03156097156190829,0.03510693107218499,0.042261986938678,0.06140103815484399,0.0618325743551178
Apr-82,,0.011043780719597995,0.011368277743821764,0.011374989533128543,0.011662175187250545,0.01061351088540774,0.010955877293352678,0.011173426278675791,0.011019732061594123,0.023752300907462054,0.022992934830450507
May-82,,0.012124270087633837,0.01446693836403301,0.017006029198043393,0.018703450416974077,0.021400029166319,0.020392892923359884,0.020366784941519,0.02494441556981819,0.018870313961367513,0.02074837894375836
Jun-82,,0.01000058957484784,0.008472124631891731,0.0050366676210853445,0.00028145840266913247,-0.004943822073258164,-0.011912100928505476,-0.019803740303167117,-0.02411518199750806,-0.03624274429869079,-0.03694536230470802
Jul-82,,0.012856482130199076,0.015245364996236077,0.018675674241346973,0.02301540630802479,0.02324728205043436,0.024499284573989755,0.02938755168853424,0.030418655787783022,0.040184218491281065,0.03836572719342857
Aug-82,,0.01451182435096876,0.019770421707587138,0.026373441854957713,0.03610110001656275,0.04449178033355339,0.0497226039964731,0.05315154059418892,0.06033690643342626,0.07185733526285087,0.07086724337715755
Sep-82,,0.00881428014646568,0.011469672345685522,0.014459637101211786,0.01929662067045035,0.02467800138135212,0.03793451775602863,0.04652601767593545,0.05143449131804778,0.06656026647784063,0.06689618027715505
Oct-82,,0.007182217784046818,0.013001635600595085,0.022192970062417716,0.036881095179274404,0.044613626758925884,0.06442062090660317,0.08095745400578469,0.09564563087831579,0.10568163567055233,0.087512481839507
Nov-82,,0.0060254079183710285,0.006510763577785683,0.009143447663531479,0.015159284303854825,0.02470723668353103,0.024860462821793217,0.025960303453005373,0.030904666584282703,0.0421199561372001,0.06631406994617706
Dec-82,,0.007201710717492649,0.008175226033582783,0.009788179128004337,0.010563948013256885,0.010798238250393055,0.014715191784222315,0.010708128179138354,0.00939783562961205,0.0046997584923975655,0.008783333333333365
Jan-83,,0.006963168013744525,0.008201870447339665,0.009929515669210742,0.013721814007495059,0.01421153731195468,0.01575187822542623,0.015050069959568813,0.013648878176696133,-0.004158614671078031,0.00069871207992378
Feb-83,,0.006328854897557967,0.005659121119756971,0.00459769265779042,0.0024655374588364865,0.001336234203595854,-0.0003520564549305272,-0.0010110878237959975,-0.006926282222505908,-0.011011074213580163,-0.013153953915644667
Mar-83,,0.006554234407428083,0.0063674395159443176,0.006399912935180829,0.007690864569534606,0.009996521235543954,0.015396213888300814,0.020950662063919046,0.021678796477819784,0.027866845922115857,0.03152394792613711
Apr-83,,0.007459801668589616,0.007703786486913167,0.008050252423998927,0.009592673874959212,0.010188990487778327,0.010685350714007669,0.009564332399329967,0.015465230795884022,0.02295986091273461,0.022497439973750533
May-83,,0.007107876187462336,0.007637232553577622,0.008172930467446049,0.009347503695024129,0.01062347066919278,0.0079691993916442,0.008088820361844773,0.00988712171052697,0.005582383490393639,0.004205397461394478
Jun-83,,0.006048051645279884,0.00429438256305148,0.0008988995099017405,-0.0038379261723593405,-0.008216210039302285,-0.014165053067434319,-0.016759219230265687,-0.01947580062003973,-0.026887296130344795,-0.02630520703308248
Jul-83,,0.007115699518638108,0.0062320317445576645,0.003435686930616688,-0.00014919668820601029,-0.005566219428727148,-0.012617278527424669,-0.015440303027458246,-0.021990900293387683,-0.026985357517900876,-0.030624512819022676
Aug-83,,0.007406787648665647,0.006974063396914865,0.005686357834098432,0.00250350432667501,-0.0006261575508097472,-0.006056666850719483,-0.010047426485554567,-0.0175149516658355,-0.018218146200259522,-0.024888615888843835
Sep-83,,0.008730932305055505,0.010181940211141605,0.011937505607017673,0.01395913041017538,0.015019524763556724,0.017058757554857307,0.01727583454399051,0.021457209698318103,0.0206082133200729,0.025631883032515512
Oct-83,,0.00839880999029985,0.009466617349520812,0.011465250379510517,0.012720508276067966,0.014112176877477234,0.015069875038821179,0.016237387006343473,0.016107130153587557,0.013662621633488525,0.01386063691126771
Nov-83,,0.0072975326927100514,0.0074655960155671774,0.0070622107027222825,0.007284434214146929,0.006862170905025167,0.004609136265093072,0.0030242697740083813,0.0009441159715108949,-0.0015214732149380072,-0.00434281785313706
Dec-83,,0.007187544536147783,0.006783224317316927,0.006829803698481962,0.00584166433470279,0.004995935494063408,0.004732096121087936,0.0017822413096582057,0.0016931104548201237,0.002427532632641949,-0.0008045925063304704
Jan-84,,0.007961700607033162,0.008931729000752009,0.010223064760471523,0.012420533896686514,0.014157631276569882,0.015887545442837325,0.019159691342502283,0.019116572901363593,0.0252188761715324,0.0206003901229872
Feb-84,,0.0073934723948270165,0.007129121554385165,0.007052414259952622,0.0063305253755012725,0.006184197416252202,0.0032291513378330805,0.0017499484848382263,-4.429075033085539e-05,-0.0036774356145798937,-0.0064251493585456565
Mar-84,,0.007189419999481528,0.006151864698496379,0.0036791421984243566,0.00025058447032066944,-0.003840935599538464,-0.007821420217648978,-0.013090170300892545,-0.017189104994599136,-0.022883624143446912,-0.02381994394829301
Apr-84,,0.007951358169525857,0.007763106846394807,0.00618840082327865,0.0030642329241743482,0.0002902588183704147,-0.002595267093043252,-0.003845012784078561,-0.0069918880790527105,-0.004061351614793929,-0.010483219267208854
May-84,,0.008149858646553376,0.006543360167584167,0.002652018982444826,-0.0032022950373389314,-0.008295805715328286,-0.017989918966516916,-0.024069818486526673,-0.03158341956920363,-0.043175076045245286,-0.04634822590621379
Jun-84,,0.008452192751680743,0.008311511796596616,0.006172406783999662,0.003125303991441397,0.0004838157968436452,8.732251152543391e-05,0.001439630715771134,0.0031245440204490382,0.003665376012159882,0.010462809103552129
Jul-84,,0.008115175336263825,0.009247797409935865,0.010488742185115418,0.011253930922954014,0.013345338547828156,0.018644539823851503,0.02059549317612719,0.022118188431300867,0.023731145512935425,0.028231911763028528
Aug-84,,0.008179830333295168,0.00899560791388998,0.011800187422667863,0.01820430532927575,0.024721393456033525,0.032165954864277646,0.038168606459385135,0.04663662950831382,0.05787965202172907,0.06303280718824156
Sep-84,,0.00924424116642375,0.010188463568334027,0.01188202080427736,0.01418655738060215,0.014238813392725591,0.01595171769081105,0.01741674508519586,0.02178346038693557,0.03182263973409927,0.03021797865654441
Oct-84,,0.010096546047171362,0.011988427907358323,0.01543350787151776,0.020220033688720163,0.022077023821876596,0.027500513437896723,0.030691495503341937,0.030855884642821074,0.03883624021082199,0.03532156070739245
Nov-84,,0.010375855681213686,0.013481744597861223,0.018335485364793014,0.025754068747321,0.033078290443604885,0.03700327619272792,0.041519624211871387,0.0444122391102475,0.03921275432524074,0.04505616758686015
Dec-84,,0.008373969026133077,0.01010682297045351,0.01239490543330346,0.01687607531547175,0.01743163908429124,0.019100548126362416,0.011451128106979347,0.013720273153980278,0.01125438631354192,0.012983832020240005
Jan-85,,0.0074695058786034,0.00854355998415346,0.010445029031932451,0.012751198836438604,0.01199846417526751,0.014443190322281252,0.018031459709322073,0.01660957490919457,0.014330879110824757,0.015494931891999464
Feb-85,,0.005808187875075532,0.005359952929474776,0.005195380100053049,0.0041888857122633905,0.00574474743455311,0.0016889504724570958,0.0014156546498034217,0.001911866435254428,0.0004588998173600256,0.00785998538688415
Mar-85,,0.006696139632165643,0.00507520316409682,0.0028598961187216165,-0.0006632809639580683,-0.003392232987837862,-0.005060449087158525,-0.008087603709583946,-0.010505304423105266,-0.01720311670764163,-0.01830101908453563
Apr-85,,0.00834800436711891,0.01084010406469993,0.014413015294724385,0.019490285071557922,0.02297346860367422,0.02857316644584529,0.03244035657906563,0.03500930829665849,0.038407276105377974,0.038430248422965496
May-85,,0.007646236743974244,0.009829985527630036,0.01349567358275472,0.02043130399270754,0.027142710936822523,0.0345003561807542,0.03919816276612864,0.044233434807708694,0.049315296858086555,0.04604523145659756
Jun-85,,0.0073369892531207626,0.009182718650087907,0.012781644130503977,0.019943615601500264,0.02572391150380593,0.037088255420849814,0.040265653226068565,0.05153708746347285,0.06044134867932671,0.06389822757514074
Jul-85,,0.005755536054394161,0.005773687020852902,0.005979153369792378,0.00585793841055926,0.00427998371409366,0.004161730445942924,0.004493348348775905,-0.0007135750476650049,-0.00019454760710135854,0.004169353234483086
Aug-85,,0.006018656959336788,0.005744889767522077,0.004902774242100838,0.004373571092915363,0.004394982107176704,0.0038723776721738545,0.006515805895153104,0.007368658111113202,0.004821331014024599,0.003329674216753453
Sep-85,,0.006206749502328801,0.006706808932803954,0.006534964629462792,0.00675978047564052,0.006257433859321537,0.008175000000000043,0.006551599610576719,0.006166403135133169,0.0032579164584864984,0.004301288715847784
Oct-85,,0.005994464102613728,0.00608494488376099,0.0072453174939408616,0.009556808889171098,0.010815802352214243,0.01278203074785722,0.014891677955155336,0.016621231302455852,0.019646836989554384,0.01882742288413719
Nov-85,,0.006036563992785515,0.006545753911170404,0.0078033480487060825,0.012236836527731665,0.017035592665968213,0.023971989070768807,0.03276656910432729,0.03732103608120285,0.04513781428900776,0.05016694940469657
Dec-85,,0.006477393967066147,0.007125100169583787,0.008391980605270133,0.01464013744542414,0.01959245404279164,0.02934479097567322,0.03376837285294143,0.04142087792841376,0.05124303049138734,0.059536299368921686
